x,y,days_below_so,days_below_so_fb,days_below_so_adj_95,days_total,days_below_so_adj_95fb,survival_so,survival_adj_95,survival_so_fb,survival_adj_95fb
5.00001049041748,58.3333342796148,0,0,0,153,0,100,100,100,100
5.00001049041748,58.4166676277338,0,0,0,153,0,100,100,100,100
5.00001049041748,58.5000009758528,0,0,0,153,0,100,100,100,100
5.00001049041748,58.5833343239718,0,0,0,153,0,100,100,100,100
5.00001049041748,58.6666676720908,0,0,0,153,0,100,100,100,100
5.00001049041748,58.7500010202097,0,0,0,153,0,100,100,100,100
5.00001049041748,58.8333343683287,0,0,0,153,0,100,100,100,100
5.00001049041748,58.9166677164477,0,0,0,153,0,100,100,100,100
5.00001049041748,59.0000010645667,0,0,0,153,0,100,100,100,100
5.00001049041748,59.0833344126857,0,0,0,153,0,100,100,100,100
5.00001049041748,59.1666677608047,0,0,0,153,0,100,100,100,100
5.00001049041748,59.2500011089236,0,0,0,153,0,100,100,100,100
5.00001049041748,59.3333344570426,0,0,0,153,0,100,100,100,100
5.00001049041748,59.4166678051616,0,0,0,153,0,100,100,100,100
5.00001049041748,59.5000011532806,0,0,0,153,0,100,100,100,100
5.00001049041748,59.5833345013996,0,0,0,153,0,100,100,100,100
5.00001049041748,59.6666678495185,0,0,0,153,0,100,100,100,100
5.00001049041748,59.7500011976375,0,0,0,153,0,100,100,100,100
5.00001049041748,59.8333345457565,0,0,0,153,0,100,100,100,100
5.00001049041748,59.9166678938755,0,0,0,153,0,100,100,100,100
5.00001049041748,60.0000012419945,0,0,0,153,0,100,100,100,100
5.00001049041748,60.0833345901134,0,0,0,153,0,100,100,100,100
5.00001049041748,60.1666679382324,0,0,0,153,0,100,100,100,100
5.00001049041748,60.4166679825894,0,0,0,153,0,100,100,100,100
5.00001049041748,60.8333347231843,0,0,0,153,0,100,100,100,100
5.00001049041748,60.9166680713033,0,0,0,153,0,100,100,100,100
5.00001049041748,61.0000014194222,0,0,0,153,0,100,100,100,100
5.00001049041748,61.0833347675412,0,0,0,153,0,100,100,100,100
5.00001049041748,61.1666681156602,0,0,0,153,0,100,100,100,100
5.00001049041748,61.5000015081361,0,0,0,153,0,100,100,100,100
5.00001049041748,61.5833348562551,0,0,0,153,0,100,100,100,100
5.00001049041748,61.7500015524931,0,0,0,153,0,100,100,100,100
5.00001049041748,62.083334944969,0,0,0,153,0,100,100,100,100
5.00001049041748,62.166668293088,0,0,0,153,0,100,100,100,100
5.00001049041748,62.250001641207,0,0,0,153,0,100,100,100,100
5.00001049041748,62.333334989326,0,0,0,153,0,100,100,100,100
5.00001049041748,62.4166683374449,0,0,0,153,0,100,100,100,100
5.00001049041748,62.5000016855639,0,0,0,153,0,100,100,100,100
5.00001049041748,62.5833350336829,0,0,0,153,0,100,100,100,100
5.00001049041748,62.6666683818019,0,0,0,153,0,100,100,100,100
5.00001049041748,62.7500017299209,0,0,0,153,0,100,100,100,100
5.00001049041748,62.8333350780398,0,0,0,153,0,100,100,100,100
5.00001049041748,62.9166684261588,0,0,0,153,0,100,100,100,100
5.00001049041748,63.0000017742778,0,0,0,153,0,100,100,100,100
5.00001049041748,63.0833351223968,0,0,0,153,0,100,100,100,100
5.00001049041748,63.1666684705158,0,0,0,153,0,100,100,100,100
5.00001049041748,63.2500018186347,0,0,0,153,0,100,100,100,100
5.00001049041748,63.3333351667537,0,0,0,153,0,100,100,100,100
5.00001049041748,63.4166685148727,0,0,0,153,0,100,100,100,100
5.00001049041748,63.5000018629917,0,0,0,153,0,100,100,100,100
5.00001049041748,63.5833352111107,0,0,0,153,0,100,100,100,100
5.00001049041748,63.6666685592297,0,0,0,153,0,100,100,100,100
5.00001049041748,63.7500019073486,0,0,0,153,0,100,100,100,100
5.00001049041748,63.8333352554676,0,0,0,153,0,100,100,100,100
5.00001049041748,63.9166686035866,0,0,0,153,0,100,100,100,100
5.00001049041748,64.0000019517056,0,0,0,153,0,100,100,100,100
5.00001049041748,64.0833352998246,0,0,0,153,0,100,100,100,100
5.00001049041748,64.1666686479436,0,0,0,153,0,100,100,100,100
5.00001049041748,64.2500019960625,0,0,0,153,0,100,100,100,100
5.00001049041748,64.3333353441815,0,0,0,153,0,100,100,100,100
5.00001049041748,64.4166686923005,0,0,0,153,0,100,100,100,100
5.00001049041748,64.5000020404195,0,0,0,153,0,100,100,100,100
5.00001049041748,64.5833353885385,0,0,0,153,0,100,100,100,100
5.00001049041748,64.6666687366574,0,0,0,153,0,100,100,100,100
5.00001049041748,64.7500020847764,0,0,0,153,0,100,100,100,100
5.00001049041748,64.8333354328954,0,0,0,153,0,100,100,100,100
5.00001049041748,64.9166687810144,0,0,0,153,0,100,100,100,100
5.00001049041748,65.0000021291334,0,0,0,153,0,100,100,100,100
5.00001049041748,65.0833354772523,0,0,0,153,0,100,100,100,100
5.00001049041748,65.1666688253713,0,0,0,153,0,100,100,100,100
5.00001049041748,65.2500021734903,0,0,0,153,0,100,100,100,100
5.00001049041748,65.3333355216093,0,0,0,153,0,100,100,100,100
5.00001049041748,65.4166688697283,0,0,0,153,0,100,100,100,100
5.00001049041748,65.5000022178473,0,0,0,153,0,100,100,100,100
5.00001049041748,65.5833355659662,0,0,0,153,0,100,100,100,100
5.00001049041748,65.6666689140852,0,0,0,153,0,100,100,100,100
5.00001049041748,65.7500022622042,0,0,0,153,0,100,100,100,100
5.00001049041748,65.8333356103232,0,0,0,153,0,100,100,100,100
5.00001049041748,65.9166689584422,0,0,0,153,0,100,100,100,100
5.00001049041748,66.0000023065611,0,0,0,153,0,100,100,100,100
5.00001049041748,66.0833356546801,0,0,0,153,0,100,100,100,100
5.00001049041748,66.1666690027991,0,0,0,153,0,100,100,100,100
5.00001049041748,66.2500023509181,0,0,0,153,0,100,100,100,100
5.00001049041748,66.3333356990371,0,0,0,153,0,100,100,100,100
5.00001049041748,66.416669047156,0,0,0,153,0,100,100,100,100
5.00001049041748,66.500002395275,0,0,0,153,0,100,100,100,100
5.00001049041748,66.583335743394,0,0,0,153,0,100,100,100,100
5.00001049041748,66.666669091513,0,0,0,153,0,100,100,100,100
5.00001049041748,66.750002439632,0,0,0,153,0,100,100,100,100
5.00001049041748,66.833335787751,0,0,0,153,0,100,100,100,100
5.00001049041748,66.9166691358699,0,0,0,153,0,100,100,100,100
5.00001049041748,67.0000024839889,0,0,0,153,0,100,100,100,100
5.00001049041748,67.0833358321079,0,0,0,153,0,100,100,100,100
5.00001049041748,67.1666691802269,0,0,0,153,0,100,100,100,100
5.00001049041748,67.2500025283459,0,0,0,153,0,100,100,100,100
5.00001049041748,67.3333358764648,0,0,0,153,0,100,100,100,100
5.08334383097562,53,0,0,0,153,0,100,100,100,100
